1297225.57896797,-5710253.91863242,2519514.5443186
-1396687.83301087,5686853.2458788,-2519267.91230626
6749642.09576104,-149663.635339448,-2378835.36339875
6966798.58724577,103225.833412797,1640727.63822507
4972045.75232656,323341.829415365,5139371.20753995
1398703.52184014,440799.079202752,7006300.73152266
-2618717.19406372,418305.735880724,6648779.27740223
-5804713.70382377,263003.277023661,4180317.3807361
-7147754.62676695,24199.1360039439,384634.252397481
-6221433.95933251,-222288.059714102,-3533167.53338159
-3319851.9683617,-398200.367085302,-6329213.59148094
635759.56561087,-447686.87145626,-7115779.05437128
4389521.92956434,-355035.957344134,-5643134.94519097
3597186.20767889,6097005.71634104,-1060989.15779496
3105410.90878642,5747025.78702928,2926951.1443787
1627689.58813927,3572405.77687955,5985605.13906068
-366811.67603709,263572.173983534,7143871.79435588
-2244852.82483912,-3128943.73184027,6034009.63112906
-3410169.06312681,-5528042.11086467,3008392.04429355
-3492780.71897495,-6172026.17896865,-972368.760322685
-2466459.17535783,-4856435.5447032,-4644409.35396585
-657054.270732329,-1998960.93892826,-6841882.79355328
1360960.72232706,1493169.64097334,-6867106.78862121
2946880.30213652,4511229.41009837,-4712072.89895989
-3592095.96423919,6184547.3978504,295203.960351817
-3152168.79045207,4942886.72505391,4107387.01007767
-1711450.29785677,2131894.44182144,6615503.70551372
272641.571778117,-1355959.26344304,7023244.71736464
2170171.6687667,-4413305.48331461,5201155.15532815
3378687.59462214,-6069458.39516026,1727735.58108124
3514494.08185085,-5798601.15128632,-2294227.8325627
2534473.53032049,-3686729.01283691,-5587790.11960725
749775.540647518,-404346.461994042,-7107268.52511488
-1272970.88552014,3006413.2335562,-6370239.39145816
-2891558.04991764,5462657.9697532,-3610704.26097422
-6966798.58724577,-103225.833412796,1640727.63822507
-4972045.75232656,-323341.829415365,5139371.20753995
-1398703.52184014,-440799.079202752,7006300.73152266
2618717.19406372,-418305.735880724,6648779.27740223
5804713.70382377,-263003.277023662,4180317.3807361
7147754.62676695,-24199.1360039448,384634.252397481
6221433.95933251,222288.059714101,-3533167.53338159
3319851.9683617,398200.367085301,-6329213.59148094
-635759.56561087,447686.871456261,-7115779.05437128
-4389521.92956434,355035.957344134,-5643134.94519097
-6749642.09576104,149663.635339449,-2378835.36339875
