1176851.80684223,5736313.20753987,2519420.20448247
-1076562.86616949,-5755869.78302934,-2519667.23854825
7158137,0,0
6021808.03973959,242998.12001614,3862344.5155715
2973597.57492428,408846.053869827,6498421.93747132
-1018709.10949302,444888.254388018,7071296.30987929
-4687582.8495009,339681.577568208,5399084.06729278
-6868182.15566996,126628.39994583,2012700.7814459
-6868182.15566996,-126628.39994583,-2012700.7814459
-4687582.8495009,-339681.577568208,-5399084.06729278
-1018709.10949302,-444888.254388018,-7071296.30987929
2973597.57492429,-408846.053869827,-6498421.93747132
6021808.03973959,-242998.120016141,-3862344.5155715
3440724.68546217,6129632.88756851,1352013.17051971
2321682.85942413,4641602.83178921,4929932.77468887
465523.129746133,1679896.67291527,6942633.55613477
-1538436.90439701,-1815164.81002658,6751097.2378125
-3053954.09146983,-4733924.29112667,4416135.24745841
-3599862.43270946,-6149696.25810473,679081.518956885
-3002839.88697634,-5612983.11481193,-3273575.79365272
-1452436.894181,-3294187.49200988,-6186895.92175887
559104.550088111,70489.3838887376,-7135920.30922422
2393134.25014822,3412786.37845687,-5819340.41851444
3467360.73486487,5671547.8114612,-2655161.06242088
-3467360.73486487,5671547.8114612,2655161.06242089
-2393134.25014822,3412786.37845686,5819340.41851444
-559104.550088112,70489.3838887391,7135920.30922422
1452436.894181,-3294187.49200988,6186895.92175887
3002839.88697634,-5612983.11481193,3273575.79365273
3599862.43270946,-6149696.25810473,-679081.518956876
3053954.09146983,-4733924.29112667,-4416135.2474584
1538436.90439701,-1815164.81002658,-6751097.2378125
-465523.129746133,1679896.67291527,-6942633.55613477
-2321682.85942413,4641602.83178921,-4929932.77468888
-3440724.68546216,6129632.88756851,-1352013.17051972
-6021808.03973959,-242998.12001614,3862344.5155715
-2973597.57492428,-408846.053869827,6498421.93747132
1018709.10949302,-444888.254388018,7071296.30987929
4687582.8495009,-339681.577568209,5399084.06729278
6868182.15566996,-126628.399945831,2012700.7814459
6868182.15566996,126628.399945829,-2012700.7814459
4687582.8495009,339681.577568207,-5399084.06729278
1018709.10949302,444888.254388018,-7071296.30987929
-2973597.57492429,408846.053869827,-6498421.93747132
-6021808.03973959,242998.120016141,-3862344.5155715
-7158137,9.86705675905431e-10,-1.74977829844948e-09
-2321682.85942413,-4641602.83178921,4929932.77468887
-465523.129746133,-1679896.67291527,6942633.55613477
1538436.90439701,1815164.81002658,6751097.2378125
3053954.09146983,4733924.29112667,4416135.24745841
3599862.43270946,6149696.25810473,679081.518956885
3002839.88697634,5612983.11481193,-3273575.79365272
1452436.894181,3294187.49200988,-6186895.92175887
-559104.550088111,-70489.3838887374,-7135920.30922422
-2393134.25014823,-3412786.37845687,-5819340.41851444
-3467360.73486487,-5671547.8114612,-2655161.06242089
-3440724.68546217,-6129632.88756851,1352013.17051971
2393134.25014822,-3412786.37845686,5819340.41851444
559104.550088112,-70489.3838887389,7135920.30922422
-1452436.894181,3294187.49200988,6186895.92175887
-3002839.88697634,5612983.11481193,3273575.79365273
-3599862.43270946,6149696.25810473,-679081.518956876
-3053954.09146983,4733924.29112667,-4416135.2474584
-1538436.90439701,1815164.81002658,-6751097.2378125
465523.129746133,-1679896.67291527,-6942633.55613477
2321682.85942413,-4641602.83178922,-4929932.77468887
3440724.68546216,-6129632.88756851,-1352013.17051972
3467360.73486487,-5671547.8114612,2655161.06242088
