11619362.3968413,6994797.99977932,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846249,0,4033360.47846249,7739962.07827831,11578558.6590129,13455857.817919,14251592.4238961,13899868.2802032,12429768.1412657,9963711.32294272,6713319.63695048,3014762.0110434,1661109.96495953,5299973.79593014,8777121.58511678,11747793.7479865,13525502.3309145,14223988.6994891,13784220.3249969,12243301.8281744,9733264.99089592,6483231.90548632,2918763.61170938,2199381.69031318,5670588.14873847,9044373.24110594,12025650.0960304,13709855.6252418,14288596.8173053,13714343.6998452,12034257.1984588,9387176.03089296,5997800.55743359,2223235.30797482,2208763.50656528,5983440.33045509,9375165.6990018,12780440.2654003,14079115.4129648,14237464.6260349,13242649.6108058,11175334.6470058,8203251.97565846,4568305.38113233,596311.26649448,3502121.82769812,7267469.67188891,10446751.8204125,13660805.6002929,14299464.1340409,13782179.3806198,12151171.1084308,9539984.65950799,6165403.6190373,2341043.41705105,1935134.42376264,5775471.36950926,9214828.86136392,11918337.3752036
11059509.6907778,7799035.28091765,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827833,4033360.47846249,0,4033360.47846247,10227377.2781594,12511567.3746295,13831675.8342383,14067193.9619355,13197167.854981,11299747.49304,8555727.90219406,5292638.7364737,2542821.89758963,3924660.98263405,7210107.19541417,12737551.3832884,13969035.5568521,14092729.8727388,13097954.5815746,11071397.2613658,8198432.26758119,4800903.74695735,2025157.62387749,4048175.06564946,7483794.96504372,10506224.8274191,13721891.6044395,14292903.1641586,13709855.6252418,12020531.5348218,9364114.78983663,5964580.13919548,2169466.0378306,2208763.50656528,6003145.05350671,9396335.83763402,12043616.0794792,13287720.50603,13932160.4096302,13511316.3255536,12065740.8613905,9742855.88506245,6831025.86006687,4015399.8203187,3605672.4357844,6187618.254653,9162566.66505029,11640458.0425981,12692039.4186131,13850615.5207316,13936266.6361305,12941103.9301093,10958538.9827512,8192397.92562781,5036717.6089906,2846635.04174439,4560853.09904563,7709159.02875119,10570142.552652
9997634.00973731,9087431.1970405,4033360.47846249,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827831,4033360.47846247,0,8629133.40487073,10717014.1717369,12301112.8568011,13125325.0462225,13079415.2515912,12169230.7070739,10517968.3234653,8401049.52705392,6376182.42428367,5510160.31841891,6554719.40654194,12942335.8234766,13338329.6257187,12820628.4591043,11453215.3833282,9427208.82400138,7133587.22688156,5411400.84519247,5560325.27183943,7434458.33001154,9726916.85652812,11681254.855378,14308022.5362469,13721891.6044395,12025650.0960304,9357540.48587166,5936838.24083767,2067402.92433919,2116894.17261916,5983440.33045509,9396335.83763402,12053417.7980859,13736364.3113399,12894405.9089083,12684545.4898454,11703922.3013612,10105005.7363513,8207125.70651644,6614630.26464572,6228512.98142622,7352174.38964706,9202643.33274014,10998671.1776913,12303719.7847061,10814335.5892779,12281397.2265467,13013963.7602629,12909614.4436399,11982330.6329809,10365611.3723964,8350941.89610967,6513459.91204051,5846229.07962407,6900450.97296067,8858455.38144387
2577335.826817,13291387.0512778,7295169.17321989,6900450.97296067,7709159.0287512,9214828.86136393,10769015.8509782,11947641.2423871,12519411.5490842,12389460.3169857,11578558.6590129,10227377.2781594,8629133.40487073,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827831,4033360.47846247,7044833.60624321,7834039.68431035,9282533.90518476,10776723.5329549,11906854.1853307,12447192.2427509,12306014.8804957,11506472.4197872,10191177.0023789,8653462.8339635,7393652.94679362,11681254.855378,10506224.8274191,9044373.24110595,7732106.29605963,7164131.35885748,7687966.41297641,8980841.01673133,10446751.8204125,11640458.0425981,12303719.7847061,12318125.1810971,12728957.8650111,10368344.1419517,7168224.49144926,3389164.80581012,691783.469816454,4674905.70492157,8296275.62426617,11246562.3570556,13286082.4861268,14249454.564959,14058589.6444146,10588305.9981023,8955380.09102743,7440354.29626309,6743801.1760057,7327729.19430171,8797749.20496919,10443518.7183094,11774622.7359183,12519369.7281018,12553937.8602286,11872942.7606826
2884371.64679849,13234502.300602,8321057.78521689,5846229.07962407,4560853.09904563,5775471.36950925,8237501.75667251,10646541.955877,12465544.8645341,13439925.1883022,13455857.817919,12511567.3746295,10717014.1717369,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827831,6304633.11705485,4952831.13073642,5836128.44743038,8081603.36594706,10409804.3344263,12228937.8285864,13258420.6248111,13369733.9075774,12549822.7827084,10898522.5535749,8653462.83396351,9726916.85652812,7483794.96504372,5670588.14873847,5534508.11412401,7205340.20240943,9447529.34188255,11436459.1619305,12780440.2654003,13287720.50603,12894405.9089083,11649708.089826,10379727.9632594,7195890.33057609,3452371.08646741,899295.450963732,4688051.32250258,8288854.40705065,11231874.1495856,13269798.784851,14235503.5073918,14050186.847324,12728957.8650111,8103661.9381771,5493348.37308903,4199936.23350608,5660180.26036349,8294581.71191338,10782160.4214682,12622826.0954061,13578089.5640685,13542335.6938196,12519369.7281019,10623005.2399302
6043618.11694538,12132756.8316195,9788426.53048767,6513459.91204052,2846635.04174439,1935134.42376264,5543755.29399089,8972185.50321519,11715151.6912956,13525945.1218612,14251592.4238961,13831675.8342383,12301112.8568011,7739962.07827832,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7055726.37569838,3526558.69371565,1917658.33066636,5127050.94866456,8549038.35464497,11367372.1245263,13298823.3665943,14173385.6856603,13916446.7417653,12549822.7827084,10191177.0023789,7434458.33001154,4048175.06564946,2199381.69031318,4928187.25410327,8280206.0725607,11117764.974486,13112587.794764,14079115.4129648,13932160.4096302,12684545.4898454,10447124.3555498,7195890.33057609,3486410.54151712,1098238.4067176,4733946.89874658,8308746.91637047,11237351.9462833,13265160.3057755,14223902.1428703,14034789.7172341,12713338.3908147,10368344.1419517,5559936.39947938,1763510.30589758,2618328.64132977,6400054.36224016,9726099.36146355,12277435.9431006,13840246.2530282,14285967.0343229,13578089.5640684,11774622.7359183,9024255.39303534
9072193.97662911,10084124.0218271,11158070.392169,8350941.89610968,5036717.60899059,2341043.41705104,4048261.69496901,7391153.24502672,10395263.121922,12638080.419896,13899868.2802032,14067193.9619355,13125325.0462225,10819517.9818389,7739962.07827832,4033360.47846248,0,4033360.47846248,7739962.07827831,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,8749188.88659817,5378675.66900144,2159368.51776565,3383955.86523792,6865841.11137302,10019872.2202249,12422410.9313579,13848335.9322642,14173385.6856603,13369733.9075774,11506472.4197872,5560325.27183943,2025157.62387748,2918763.61170938,6539748.64642759,9796672.91517672,12298209.6507473,13821490.1757006,14237464.6260349,13511316.3255536,11703922.3013612,8969568.90639002,3452371.08646741,1098238.4067176,4758828.173561,8332626.87333121,11256576.1580674,13277599.4018849,14228228.0703699,14030404.1479378,12700346.6527631,10347469.8457261,7168224.49144926,4344861.00922391,2755296.95171747,5141128.28794605,8331567.26452238,11085848.7902803,13034356.2088523,13981721.9543171,13840246.2530282,12622826.0954061,10443518.7183094,7530364.73299105
11450900.3917564,7284216.13979234,12091281.7425797,10365611.3723964,8192397.92562781,6165403.61903729,5420000.72069507,6629464.94227406,8780970.55234567,10877345.3627892,12429768.1412657,13197167.854981,13079415.2515912,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,10561523.7920911,8293043.00897257,6058374.02089142,5051335.97496099,6225989.06345983,8499348.12186686,10738507.5530354,12422410.9313579,13298823.3665943,13258420.6248111,12306014.8804957,5411400.84519247,4800903.74695734,6483231.90548632,8955833.3848107,11200556.2526204,12782945.3904816,13491160.1026722,13242649.6108058,12065740.8613905,10105005.7363513,7665285.84363525,899295.450963729,4733946.89874658,8332626.87333121,11267062.5784939,13292555.8553199,14243416.0951717,14042165.3776575,12705191.3386954,10341520.6984128,7145157.4104984,3389164.80581012,5777989.4027043,6496079.48408779,8375621.14122867,10409925.4384673,12029648.6263501,12947940.3331902,13034356.2088523,12277435.9431006,10782160.4214682,8797749.2049692,6819656.51704145
12941447.6169079,4093181.35545101,12410256.5473286,11982330.6329809,10958538.9827511,9539984.65950799,8097751.81488822,7200882.2627528,7362401.25151035,8478413.95468661,9963711.32294272,11299747.49304,12169230.7070739,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827831,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,11986002.6036321,10923347.8675546,9467189.92547876,8000979.83358634,7114431.77365536,7326707.6490936,8499348.12186686,10019872.2202249,11367372.1245263,12228937.8285864,12447192.242751,7133587.22688155,8198432.26758119,9733264.99089592,11167651.6757095,12150549.1343218,12498715.9608623,12154746.8461348,11175334.6470058,9742855.88506245,8207125.70651644,7137312.77670825,4688051.32250258,8308746.91637047,11256576.1580674,13292555.8553199,14251704.9648637,14056308.3269879,12722197.7264384,10357471.6168915,7153765.18158865,3370957.76129456,691783.469816452,8356371.61000741,9795127.85761454,11141561.6600599,12060201.5941518,12374153.0257769,12029648.6263501,11085848.7902803,9726099.36146355,8294581.71191339,7327729.19430171,7353853.38441173
13410262.9468007,2073484.47553931,12060983.7584511,12909614.4436399,12941103.9301092,12151171.1084308,10653056.1273909,8707969.40870407,6828672.25073005,5929911.75092728,6713319.63695048,8555727.90219406,10517968.3234653,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,12755639.4803516,12826432.9082833,12109141.6358078,10711061.0779301,8884446.15349885,7114431.77365536,6225989.06345983,6865841.11137302,8549038.35464498,10409804.3344263,11906854.1853307,9427208.82400138,11071397.2613658,12243301.8281744,12734415.5748145,12469237.5168724,11487820.6071977,9954627.27714843,8203251.97565846,6831025.86006687,6614630.26464572,7712870.54354315,8288854.40705065,11237351.9462833,13277599.4018849,14243416.0951717,14056308.3269879,12731477.0288415,10376637.8747925,7183925.41101621,3419579.53079684,775658.57284068,4674905.70492157,10799931.8427792,12319265.1585177,13085945.2366729,12995672.806585,12060201.5941518,10409925.4384673,8331567.26452239,6400054.36224017,5660180.26036349,6743801.1760057,8775924.26010694
12816514.4422322,4432801.2815617,11102762.5015733,13013963.7602629,13936266.6361305,13782179.3806198,12566069.6350834,10405078.7694858,7535756.92339331,4451507.84215089,3014762.0110434,5292638.7364737,8401049.52705392,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846248,0,4033360.47846249,7739962.07827833,10819517.9818389,12752501.6889686,13784706.0568279,13770131.6435521,12710193.4018731,10711061.0779301,8000979.83358635,5051335.974961,3383955.86523792,5127050.94866456,8081603.36594706,10776723.5329549,11453215.3833282,13097954.5815746,13784220.3249969,13441126.4393272,12103698.5285353,9917589.81854018,7178126.10544543,4568305.38113233,4015399.8203187,6228512.98142622,9037940.36696048,11231874.1495856,13265160.3057755,14228228.0703699,14042165.3776575,12722197.7264384,10376637.8747925,7200345.59284275,3477199.94497158,1016894.41898137,4710086.12330188,8296275.62426617,12607624.4463604,13854095.452207,14018466.7320204,13085945.2366729,11141561.6600599,8375621.14122868,5141128.28794605,2618328.64132977,4199936.23350608,7440354.29626308,10394143.6641384
11211992.3166896,7611285.13794238,9719750.8552344,12281397.2265467,13850615.5207316,14299464.1340409,13591413.7537434,11784099.7644839,9025010.88974654,5541892.18750376,1661109.96495953,2542821.89758963,6376182.42428367,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846249,0,4033360.47846249,7739962.07827832,11977042.7329198,13701293.5030678,14315579.842609,13770131.6435521,12109141.6358078,9467189.92547877,6058374.02089143,2159368.51776565,1917658.33066636,5836128.44743038,9282533.90518475,12820628.4591043,14092729.8727388,14223988.6994891,13203745.9838352,11114881.1741112,8127422.1098813,4487025.47765743,596311.266494479,3605672.4357844,7352174.38964706,10511048.689605,13269798.784851,14223902.1428703,14030404.1479378,12705191.3386954,10357471.6168915,7183925.41101621,3477199.94497158,1127061.04745083,4752084.44567083,8322296.39411667,11246562.3570556,13540149.7591768,14272536.9031353,13854095.452207,12319265.1585177,9795127.85761454,6496079.48408779,2755296.95171747,1763510.30589758,5493348.37308904,8955380.09102742,11717261.6090642
8741455.75033167,10343640.4124046,8259363.47290949,10814335.5892779,12692039.4186131,13660805.6002929,13617399.741003,12566291.6242734,10620261.0075626,8024598.79414546,5299973.79593014,3924660.98263405,5510160.31841891,7739962.07827831,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827833,4033360.47846249,0,4033360.47846249,10548202.6919739,12584405.3408635,13701293.5030678,13784706.0568279,12826432.9082834,10923347.8675546,8293043.00897258,5378675.66900144,3526558.69371565,4952831.13073642,7834039.68431034,13338329.6257187,13969035.5568521,13525502.3309145,12049836.4337374,9689911.25285294,6731670.91760638,3858119.08746458,3502121.82769812,6187618.254653,9202643.33274014,11693528.8200545,14235503.5073918,14034789.7172341,12700346.6527631,10341520.6984128,7153765.18158865,3419579.53079684,1016894.41898137,4752084.44567083,8336474.65160502,11264215.9132807,13286082.4861268,13492491.8041904,13540149.7591768,12607624.4463604,10799931.8427792,8356371.61000742,5777989.4027043,4344861.00922391,5559936.39947938,8103661.9381771,10588305.9981023,12469814.1752376
5659232.89798783,12298433.7680542,7268986.46885321,8858455.38144386,10570142.552652,11918337.3752036,12641311.9180658,12623728.1464594,11868236.997686,10496051.499892,8777121.58511678,7210107.19541417,6554719.40654194,4033360.47846247,7739962.07827831,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846249,0,8734407.98980186,10548202.6919739,11977042.7329198,12752501.6889686,12755639.4803516,11986002.6036321,10561523.7920911,8749188.88659818,7055726.37569839,6304633.11705485,7044833.6062432,12942335.8234766,12737551.3832884,11747793.7479865,10123965.8921835,8183725.79624712,6536396.01225608,6119383.38411971,7267469.67188892,9162566.66505029,10998671.1776913,12333593.837917,14050186.847324,12713338.3908147,10347469.8457261,7145157.41049839,3370957.76129455,775658.572840689,4710086.12330189,8322296.39411668,11264215.9132807,13294968.2276225,14249454.564959,12469814.1752376,11717261.6090642,10394143.6641384,8775924.26010694,7353853.38441173,6819656.51704145,7530364.73299105,9024255.39303535,10623005.2399303,11872942.7606826,12524589.3896904
4646647.20735205,12770302.8653334,12333593.837917,10998671.1776913,9162566.66505029,7267469.67188891,6119383.3841197,6536396.01225608,8183725.79624712,10123965.8921835,11747793.7479865,12737551.3832884,12942335.8234766,7044833.60624321,6304633.11705485,7055726.37569838,8749188.88659817,10561523.7920911,11986002.6036321,12755639.4803516,12752501.6889686,11977042.7329198,10548202.6919739,8734407.98980186,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827832,4033360.47846249,6554719.40654194,7210107.19541417,8777121.58511678,10496051.499892,11868236.997686,12623728.1464594,12641311.9180658,11918337.3752036,10570142.552652,8858455.38144387,7268986.46885322,10623005.2399302,9024255.39303534,7530364.73299105,6819656.51704145,7353853.38441173,8775924.26010694,10394143.6641384,11717261.6090642,12469814.1752376,12524589.3896904,11872942.7606826,11264215.9132807,8322296.39411667,4710086.12330189,775658.572840688,3370957.76129455,7145157.41049839,10347469.8457261,12713338.3908147,14050186.847324,14249454.564959,13294968.2276225
5388232.62225673,12463413.0446367,11693528.8200545,9202643.33274014,6187618.25465299,3502121.82769812,3858119.08746458,6731670.91760638,9689911.25285294,12049836.4337374,13525502.3309145,13969035.5568521,13338329.6257187,7834039.68431035,4952831.13073642,3526558.69371565,5378675.66900144,8293043.00897257,10923347.8675546,12826432.9082833,13784706.0568279,13701293.5030678,12584405.3408635,10548202.6919739,4033360.47846248,0,4033360.47846248,7739962.07827832,10819517.9818389,13022540.884662,14170554.9730425,14170554.9730425,13022540.884662,10819517.9818389,7739962.07827833,5510160.31841891,3924660.98263405,5299973.79593014,8024598.79414545,10620261.0075626,12566291.6242734,13617399.741003,13660805.6002929,12692039.4186131,10814335.5892779,8259363.47290949,8103661.9381771,5559936.39947938,4344861.00922391,5777989.4027043,8356371.61000742,10799931.8427792,12607624.4463604,13540149.7591768,13492491.8041904,12469814.1752376,10588305.9981023,8336474.65160501,4752084.44567083,1016894.41898137,3419579.53079684,7153765.18158865,10341520.6984128,12700346.6527631,14034789.7172341,14235503.5073918,13286082.4861268,11264215.9132807
