4351304.16649019,3923719.93429466,2511637.21204367
-4282165.74813572,-3998954.52130965,-2511805.48590234
-5492275.5413303,288247.706817496,4581566.10215201
-7102275.26652237,56042.4768618149,890769.661641398
-6457352.77687263,-193955.843520272,-3082839.85256268
-3762266.40604029,-382374.554011177,-6077669.49588364
127312.965805698,-449392.045333027,-7142882.01702213
3976471.37055879,-373730.737514102,-5940279.96694873
6563128.21156358,-179412.561189655,-2851680.9993817
7066038.21824492,71867.8356439262,1142306.53647392
5325531.01687379,300330.702454422,4773619.81815137
1894205.34604929,433440.69327098,6889342.53635164
-2138517.13833042,428936.326519595,6817747.67702853
-3319499.12578483,-5313995.19222917,3461402.31144083
-3545986.86766727,-6200565.27216081,-466789.835765068
-2646648.83381129,-5118499.68928206,-4246779.50829494
-907018.495547283,-2411346.62064687,-6678446.69325129
1120583.80636654,1061391.96228266,-6989754.2407498
2792408.66742581,4197146.09662466,-5081864.20405372
3577663.50679421,6000336.00090556,-1560518.18930721
3227035.46131784,5898461.62124718,2456281.32444969
1851846.45801604,3923867.35338108,5693228.87294834
-111290.71118402,703472.925538381,7122616.48071884
-2039093.86592575,-2740269.18566059,6290623.6818643
3281760.02582496,-5963029.82255167,2216134.42259843
3561104.13379,-5940579.49507843,-1807478.33229793
2709822.84083616,-4032037.15204674,-5257229.48772131
998191.942610089,-843351.502253346,-7037847.42660171
-1030357.84450745,2613092.29066852,-6583998.53458973
-2731776.2961545,5239897.74453096,-4039776.62815616
-3565875.07558147,6203072.68785311,-212954.185980687
-3267833.71378062,5196815.88159911,3681479.7055813
-1932278.23726412,2540606.75188379,6407069.8027138
16761.926758139,-922227.070485145,7098460.50767663
1960480.29746879,-4092260.31412014,5536140.15677738
7102275.26652237,-56042.4768618157,890769.661641398
6457352.77687263,193955.843520271,-3082839.85256268
3762266.40604029,382374.554011177,-6077669.49588364
-127312.965805698,449392.045333027,-7142882.01702213
-3976471.37055879,373730.737514103,-5940279.96694873
-6563128.21156358,179412.561189656,-2851680.9993817
-7066038.21824492,-71867.8356439253,1142306.53647392
-5325531.01687379,-300330.702454421,4773619.81815137
-1894205.34604929,-433440.69327098,6889342.53635164
2138517.13833042,-428936.326519595,6817747.67702853
5492275.5413303,-288247.706817496,4581566.10215201
3545986.86766727,6200565.27216081,-466789.835765068
2646648.83381129,5118499.68928206,-4246779.50829494
907018.495547284,2411346.62064687,-6678446.69325129
-1120583.80636655,-1061391.96228266,-6989754.2407498
-2792408.66742581,-4197146.09662466,-5081864.20405372
-3577663.50679422,-6000336.00090555,-1560518.18930721
-3227035.46131784,-5898461.62124718,2456281.32444969
-1851846.45801605,-3923867.35338109,5693228.87294833
111290.711184019,-703472.925538381,7122616.48071884
2039093.86592575,2740269.18566059,6290623.6818643
3319499.12578484,5313995.19222917,3461402.31144083
-3561104.13379,5940579.49507843,-1807478.33229793
-2709822.84083616,4032037.15204673,-5257229.48772131
-998191.942610089,843351.502253346,-7037847.42660171
1030357.84450745,-2613092.29066852,-6583998.53458973
2731776.2961545,-5239897.74453096,-4039776.62815616
3565875.07558147,-6203072.68785311,-212954.185980687
3267833.71378063,-5196815.88159911,3681479.7055813
1932278.23726412,-2540606.75188378,6407069.8027138
-16761.9267581394,922227.070485145,7098460.50767663
-1960480.2974688,4092260.31412013,5536140.15677738
-3281760.02582496,5963029.82255167,2216134.42259844
3415960.70044914,-338280.690355007,-5376817.60266135
5786363.56918853,-168617.80552821,-2680103.27144229
6319636.88920185,54580.0411573126,867524.911754917
4846470.1493141,260449.110419529,4139720.06510803
1834583.38054084,383627.427369023,6097583.34765361
-1759770.64900738,385006.746710727,6119507.00078433
-4795409.93144102,264149.144299454,4198530.41953631
-6308540.44338959,59426.0549617713,944550.095483875
-5818753.93857873,-164164.386941834,-2609318.21001263
-3481554.17161984,-335633.795921536,-5334746.42039158
-38985.554657909,-400541.846171231,-6366430.33581322
3546593.34510765,1682325.14044899,-5028403.98446867
5276170.73775569,2892256.58118585,-2119024.08655652
5330601.2008073,3183916.99310466,1463130.9865286
3692603.44683086,2464706.25619521,4580752.30938042
882230.189174822,962968.697726008,6244017.14005314
-2208244.92000359,-844504.61825952,5924850.64687589
-4597617.86979387,-2383853.68493214,3724585.93630977
-5527279.63114014,-3166346.05014407,341791.507631952
-4702069.16349107,-2943545.91676737,-3149519.30973562
-2383984.95966671,-1786190.75291863,-5640879.99970216
690997.62441904,-61732.6456389921,-6341301.14631679
2439416.96821024,3642044.07337963,-4634452.36112502
