1799377.06639205,5573171.07014308,2517886.80303171
-1701840.51918852,-5603617.03302553,-2518126.79415731
-6188794.66082997,-225851.711513529,-3589810.15671551
-3261710.18141313,-400090.291639952,-6359253.08206635
700944.234459495,-447303.031073604,-7109678.08619626
4441053.80852653,-352500.218633579,-5602830.53254373
6771160.17737314,-145781.077424921,-2317123.8725174
6951471.0326354,107222.52582628,1704253.2450183
4924738.95178315,326183.7347258,5184541.99893868
1334437.05028242,441583.912554017,7018775.3004193
-2679539.18600136,416784.318229164,6624597.03631326
-5842780.66344886,259658.647723823,4127156.02034371
-7150980.56336678,20093.1912265021,319372.129005997
-2442369.45708007,-4820933.71506739,-4693863.53240248
-624651.800820166,-1945167.93796186,-6860397.73858822
1391388.38862142,1548174.91554665,-6848804.13602627
2965672.59575628,4549983.17225035,-4662763.61161359
3598376.70817975,6107203.9204094,-996328.586026985
3088621.64067103,5725430.57527935,2986433.72590183
1598251.02540694,3525873.47645744,6021024.43098918
-399552.997721748,206876.461491789,7143982.42176317
-2270501.76718035,-3177802.36827826,5998776.47059507
-3420582.26815808,-5553551.39939856,2949001.37534214
-3484652.067675,-6166087.10072891,-1037060.81993387
2510981.60156134,-3640946.43724696,-5628268.4502863
717538.158977272,-347714.283990041,-7113589.74624555
-1303718.57919973,3055914.697602,-6340396.55999517
-2911053.8801161,5489312.35476685,-3554172.26504766
-3594150.14261945,6179892.12492093,360476.611471294
-3136129.12989251,4908399.8104438,4160676.71085412
-1682409.27725426,2078525.23724658,6639891.3524776
305463.633576308,-1411266.4126189,7010987.40491988
2196353.9990493,-4452990.94800985,5156144.49356993
3389917.48851992,-6080922.32073823,1664262.13708759
3507206.12739788,-5778203.82237618,-2356011.68880569
3261710.18141313,400090.291639952,-6359253.08206635
-700944.234459495,447303.031073604,-7109678.08619626
-4441053.80852653,352500.21863358,-5602830.53254373
-6771160.17737314,145781.077424922,-2317123.8725174
-6951471.0326354,-107222.525826279,1704253.2450183
-4924738.95178315,-326183.7347258,5184541.99893868
-1334437.05028242,-441583.912554017,7018775.3004193
2679539.18600136,-416784.318229164,6624597.03631326
5842780.66344886,-259658.647723823,4127156.02034371
7150980.56336678,-20093.1912265029,319372.129005997
6188794.66082997,225851.711513529,-3589810.15671551
624651.800820167,1945167.93796186,-6860397.73858822
-1391388.38862142,-1548174.91554665,-6848804.13602627
-2965672.59575628,-4549983.17225035,-4662763.61161359
-3598376.70817975,-6107203.9204094,-996328.586026985
-3088621.64067103,-5725430.57527935,2986433.72590183
-1598251.02540694,-3525873.47645744,6021024.43098918
399552.997721748,-206876.461491789,7143982.42176317
2270501.76718035,3177802.36827826,5998776.47059507
3420582.26815808,5553551.39939856,2949001.37534214
3484652.067675,6166087.10072891,-1037060.81993384
2442369.45708008,4820933.71506739,-4693863.53240248
-717538.158977273,347714.283990041,-7113589.74624555
1303718.57919973,-3055914.697602,-6340396.55999517
2911053.8801161,-5489312.35476685,-3554172.26504766
3594150.14261945,-6179892.12492093,360476.611471294
3136129.12989251,-4908399.8104438,4160676.71085412
1682409.27725426,-2078525.23724658,6639891.3524776
-305463.633576309,1411266.4126189,7010987.40491988
-2196353.9990493,4452990.94800985,5156144.49356993
-3389917.48851993,6080922.32073823,1664262.13708759
-3507206.12739788,5778203.82237618,-2356011.68880569
-2510981.60156134,3640946.43724695,-5628268.4502863
-396734.419281149,399773.932310275,6354224.69451402
-3775899.75285702,322843.242820487,5131446.40054911
-5956243.59413355,143412.104836545,2279470.13147757
-6245522.17907888,-81551.3631314891,-1296221.79837179
-4551891.60091763,-280622.849519674,-4460372.46590371
-1413067.6015942,-390598.563971666,-6208386.39099703
2174395.37697678,-376561.994200227,-5985281.50331085
5071503.18690125,-242969.651930126,-3861892.02830172
6358444.56851376,-32236.1619137326,-512379.121131924
5626624.72624561,188732.081740432,2999810.53669934
3108391.28922504,349779.222959178,5559581.544777
-1063944.23732507,-157473.844771158,6287814.68499548
-3827901.16294119,-1864963.88595591,4749996.97427301
-5376526.51598065,-2980341.07055479,1704088.7860937
-5218142.6889173,-3149481.02333626,-1882855.55115433
-3403035.42775711,-2318683.004378,-4872006.55453249
-507488.462983381,-751719.514560951,-6314329.90079993
2549182.50304544,1053909.60973291,-5751898.11848651
4796506.0360202,2524929.87950604,-3363279.32452367
5520972.79305072,3194302.75283802,93156.8911793004
4492569.69761731,2849507.07200867,3520016.45214796
2037807.46617103,1600013.02947143,5829295.66080743
-1133118.72779007,-1186949.15060534,6164461.25199743
-2576038.09579036,-3917550.19717368,4325530.83984269
-3201083.56979263,-5404356.73622636,1113274.94877835
-2809807.62816144,-5175318.19688716,-2452437.87249819
-1526437.61774098,-3303152.69708726,-5239518.99735457
241565.551019407,-382259.554923854,-6363089.86122301
1932873.36415174,2659998.2950109,-5466424.65359771
3010507.54119649,4857725.48092956,-2834208.24236607
3132326.84514118,5513159.14970117,697849.260258332
2259654.50771743,4418203.74256376,4008344.55351794
669557.830049207,1920499.86469824,6046218.77264484
-376561.994200227,-2174395.3769768,5985281.50331084
-242969.651930125,-5071503.18690126,3861892.02830171
-32236.1619137337,-6358444.56851376,512379.121131935
188732.081740433,-5626624.72624561,-2999810.53669936
349779.222959177,-3108391.28922505,-5559581.54477699
399773.932310275,396734.419281138,-6354224.69451402
322843.242820486,3775899.75285704,-5131446.4005491
143412.104836545,5956243.59413356,-2279470.13147756
-81551.3631314894,6245522.17907888,1296221.7983718
-280622.849519673,4551891.60091765,4460372.4659037
-390598.563971666,1413067.60159422,6208386.39099702
1053909.60973291,-2549182.50304543,5751898.11848651
2524929.87950604,-4796506.0360202,3363279.32452368
3194302.75283802,-5520972.79305072,-93156.8911792875
2849507.07200865,-4492569.69761729,-3520016.452148
1600013.02947141,-2037807.46617099,-5829295.66080744
-157473.844771149,1063944.23732505,-6287814.68499548
-1864963.8859559,3827901.16294117,-4749996.97427302
-2980341.07055479,5376526.51598064,-1704088.78609372
-3149481.02333626,5218142.6889173,1882855.55115434
-2318683.00437799,3403035.42775711,4872006.5545325
-751719.514560961,507488.462983399,6314329.90079992
2659998.29501093,-1932873.36415176,5466424.65359769
4857725.48092956,-3010507.5411965,2834208.24236605
5513159.14970118,-3132326.84514118,-697849.260258321
4418203.74256376,-2259654.50771744,-4008344.55351793
1920499.86469825,-669557.830049212,-6046218.77264483
-1186949.15060535,1133118.72779008,-6164461.25199742
-3917550.19717369,2576038.09579037,-4325530.83984268
-5404356.73622636,3201083.56979263,-1113274.94877834
-5175318.19688716,2809807.62816144,2452437.8724982
-3303152.69708727,1526437.61774099,5239518.99735455
-382259.554923871,-241565.551019397,6363089.86122301
3775899.75285702,-322843.242820487,5131446.40054911
5956243.59413355,-143412.104836546,2279470.13147757
6245522.17907888,81551.3631314883,-1296221.79837179
